46. ROUND;Blackpool - Leyton Orient;https://www.betexplorer.com/soccer/england/league-two-2016-2017/blackpool-leyton-orient/dKgCtpTj/;Colchester - Yeovil;https://www.betexplorer.com/soccer/england/league-two-2016-2017/colchester-yeovil/bPXf5T5i/;Crawley - Mansfield;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crawley-town-mansfield/CSya4mLc/;Crewe - Barnet;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crewe-barnet/6ky337z4/;Exeter - Carlisle;https://www.betexplorer.com/soccer/england/league-two-2016-2017/exeter-carlisle/ptz72RkA/;Grimsby - Plymouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/grimsby-plymouth/C2631o5G/;Hartlepool - Doncaster;https://www.betexplorer.com/soccer/england/league-two-2016-2017/hartlepool-doncaster/jg5705KM/;Luton - Morecambe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/luton-morecambe/pG4BaPZS/;Newport Co - Notts Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/newport-notts-county/dfQq4arC/;Portsmouth - Cheltenham;https://www.betexplorer.com/soccer/england/league-two-2016-2017/portsmouth-cheltenham/Mydweqrp/;Stevenage - Accrington;https://www.betexplorer.com/soccer/england/league-two-2016-2017/stevenage-accrington/40orf3cj/;Wycombe - Cambridge Utd;https://www.betexplorer.com/soccer/england/league-two-2016-2017/wycombe-cambridge-utd/ripngNCd/
45. ROUND;Accrington - Luton;https://www.betexplorer.com/soccer/england/league-two-2016-2017/accrington-luton/Ysv3YnyU/;Barnet - Grimsby;https://www.betexplorer.com/soccer/england/league-two-2016-2017/barnet-grimsby/A3VUT6qo/;Cambridge Utd - Crawley;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cambridge-utd-crawley-town/O6JChjMo/;Carlisle - Newport Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/carlisle-newport/riMu5uT5/;Cheltenham - Hartlepool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cheltenham-hartlepool/2cIGiAyh/;Doncaster - Exeter;https://www.betexplorer.com/soccer/england/league-two-2016-2017/doncaster-exeter/KYCLjUjb/;Leyton Orient - Colchester;https://www.betexplorer.com/soccer/england/league-two-2016-2017/leyton-orient-colchester/bPBPkl64/;Mansfield - Portsmouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/mansfield-portsmouth/hnBTl8LA/;Morecambe - Wycombe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/morecambe-wycombe/4MEXmSzH/;Notts Co - Blackpool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/notts-county-blackpool/no4xmnjN/;Plymouth - Crewe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/plymouth-crewe/Qy3tn65T/;Yeovil - Stevenage;https://www.betexplorer.com/soccer/england/league-two-2016-2017/yeovil-stevenage/ITf8sQDp/
44. ROUND;Blackpool - Cheltenham;https://www.betexplorer.com/soccer/england/league-two-2016-2017/blackpool-cheltenham/lSgFZyG6/;Colchester - Plymouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/colchester-plymouth/rkgJYeVC/;Crawley - Carlisle;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crawley-town-carlisle/MuhNXFpJ/;Crewe - Leyton Orient;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crewe-leyton-orient/dWaVuDxt/;Exeter - Morecambe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/exeter-morecambe/zNbZvXin/;Grimsby - Yeovil;https://www.betexplorer.com/soccer/england/league-two-2016-2017/grimsby-yeovil/Uqbwvi7h/;Hartlepool - Barnet;https://www.betexplorer.com/soccer/england/league-two-2016-2017/hartlepool-barnet/rm2swBMb/;Luton - Notts Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/luton-notts-county/QBinxVy5/;Newport Co - Accrington;https://www.betexplorer.com/soccer/england/league-two-2016-2017/newport-accrington/0SWz6LDa/;Portsmouth - Cambridge Utd;https://www.betexplorer.com/soccer/england/league-two-2016-2017/portsmouth-cambridge-utd/42jjykiB/;Stevenage - Mansfield;https://www.betexplorer.com/soccer/england/league-two-2016-2017/stevenage-mansfield/CSkfz96H/;Wycombe - Doncaster;https://www.betexplorer.com/soccer/england/league-two-2016-2017/wycombe-doncaster/jJlbZSLN/
43. ROUND;Accrington - Crawley;https://www.betexplorer.com/soccer/england/league-two-2016-2017/accrington-crawley-town/WYaoe4as/;Barnet - Wycombe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/barnet-wycombe/EckjfOEm/;Cambridge Utd - Exeter;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cambridge-utd-exeter/S0gfgrUg/;Carlisle - Stevenage;https://www.betexplorer.com/soccer/england/league-two-2016-2017/carlisle-stevenage/MNhbh2q0/;Cheltenham - Grimsby;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cheltenham-grimsby/0Ei2iMb6/;Doncaster - Blackpool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/doncaster-blackpool/Ikn7jtEC/;Leyton Orient - Hartlepool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/leyton-orient-hartlepool/dtoBk0TI/;Mansfield - Luton;https://www.betexplorer.com/soccer/england/league-two-2016-2017/mansfield-luton/AqZhEq6J/;Morecambe - Colchester;https://www.betexplorer.com/soccer/england/league-two-2016-2017/morecambe-colchester/8UidD3LP/;Notts Co - Portsmouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/notts-county-portsmouth/EBUO8NTt/;Plymouth - Newport Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/plymouth-newport/h2TS7sqm/;Yeovil - Crewe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/yeovil-crewe/MyYW61bg/
42. ROUND;Blackpool - Accrington;https://www.betexplorer.com/soccer/england/league-two-2016-2017/blackpool-accrington/jLayOvHf/;Colchester - Doncaster;https://www.betexplorer.com/soccer/england/league-two-2016-2017/colchester-doncaster/UBbuNbW0/;Crawley - Cheltenham;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crawley-town-cheltenham/ANFxMIo7/;Crewe - Notts Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crewe-notts-county/lEEtLx1D/;Exeter - Barnet;https://www.betexplorer.com/soccer/england/league-two-2016-2017/exeter-barnet/2H2OqMwE/;Grimsby - Cambridge Utd;https://www.betexplorer.com/soccer/england/league-two-2016-2017/grimsby-cambridge-utd/GK6SrtgK/;Hartlepool - Carlisle;https://www.betexplorer.com/soccer/england/league-two-2016-2017/hartlepool-carlisle/bqdXs08Q/;Luton - Leyton Orient;https://www.betexplorer.com/soccer/england/league-two-2016-2017/luton-leyton-orient/0hrawKGs/;Newport Co - Yeovil;https://www.betexplorer.com/soccer/england/league-two-2016-2017/newport-yeovil/f9xICWUE/;Portsmouth - Plymouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/portsmouth-plymouth/URn3xvWm/;Stevenage - Morecambe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/stevenage-morecambe/8Io7ybof/;Wycombe - Mansfield;https://www.betexplorer.com/soccer/england/league-two-2016-2017/wycombe-mansfield/jsyCzI00/
41. ROUND;Accrington - Crewe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/accrington-crewe/nTtkCsIr/;Barnet - Luton;https://www.betexplorer.com/soccer/england/league-two-2016-2017/barnet-luton/44yfB1Xl/;Blackpool - Grimsby;https://www.betexplorer.com/soccer/england/league-two-2016-2017/blackpool-grimsby/rezbALne/;Cambridge Utd - Leyton Orient;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cambridge-utd-leyton-orient/xIZ19u21/;Carlisle - Notts Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/carlisle-notts-county/lhw68aH7/;Colchester - Stevenage;https://www.betexplorer.com/soccer/england/league-two-2016-2017/colchester-stevenage/jcHlXrf8/;Crawley - Plymouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crawley-town-plymouth/UmGhW29E/;Doncaster - Mansfield;https://www.betexplorer.com/soccer/england/league-two-2016-2017/doncaster-mansfield/bNKdVMOK/;Exeter - Newport Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/exeter-newport/nqwEDCF8/;Morecambe - Hartlepool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/morecambe-hartlepool/xEJ0UtvR/;Portsmouth - Yeovil;https://www.betexplorer.com/soccer/england/league-two-2016-2017/portsmouth-yeovil/redTP0nr/;Wycombe - Cheltenham;https://www.betexplorer.com/soccer/england/league-two-2016-2017/wycombe-cheltenham/db0XOK1l/
40. ROUND;Cheltenham - Morecambe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cheltenham-morecambe/WYLt4pQL/;Crewe - Cambridge Utd;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crewe-cambridge-utd/APKp34uS/;Grimsby - Doncaster;https://www.betexplorer.com/soccer/england/league-two-2016-2017/grimsby-doncaster/S47CbOmq/;Hartlepool - Portsmouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/hartlepool-portsmouth/t8BGcr3k/;Leyton Orient - Wycombe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/leyton-orient-wycombe/OW0Ld2Ie/;Luton - Blackpool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/luton-blackpool/2NaPeMX1/;Mansfield - Exeter;https://www.betexplorer.com/soccer/england/league-two-2016-2017/mansfield-exeter/Gv36K5A2/;Newport Co - Crawley;https://www.betexplorer.com/soccer/england/league-two-2016-2017/newport-crawley-town/8hvAEh02/;Notts Co - Colchester;https://www.betexplorer.com/soccer/england/league-two-2016-2017/notts-county-colchester/fV1AJPP8/;Plymouth - Accrington;https://www.betexplorer.com/soccer/england/league-two-2016-2017/plymouth-accrington/xfiFIquF/;Stevenage - Barnet;https://www.betexplorer.com/soccer/england/league-two-2016-2017/stevenage-barnet/jceJH3fL/;Yeovil - Carlisle;https://www.betexplorer.com/soccer/england/league-two-2016-2017/yeovil-carlisle/pKfNGN9R/
25. ROUND;Accrington - Cambridge Utd;https://www.betexplorer.com/soccer/england/league-two-2016-2017/accrington-cambridge-utd/ABkxcsxb/
39. ROUND;Doncaster - Plymouth;https://www.betexplorer.com/soccer/england/league-two-2016-2017/doncaster-plymouth/U9PP7SQd/;Accrington - Grimsby;https://www.betexplorer.com/soccer/england/league-two-2016-2017/accrington-grimsby/hQRh5Z4b/;Barnet - Cheltenham;https://www.betexplorer.com/soccer/england/league-two-2016-2017/barnet-cheltenham/nmRd4gK4/;Blackpool - Hartlepool;https://www.betexplorer.com/soccer/england/league-two-2016-2017/blackpool-hartlepool/0jV03DZA/;Cambridge Utd - Stevenage;https://www.betexplorer.com/soccer/england/league-two-2016-2017/cambridge-utd-stevenage/rFK52XlH/;Carlisle - Crewe;https://www.betexplorer.com/soccer/england/league-two-2016-2017/carlisle-crewe/KvrZp5Jq/;Colchester - Luton;https://www.betexplorer.com/soccer/england/league-two-2016-2017/colchester-luton/lEnwpPYk/;Crawley - Leyton Orient;https://www.betexplorer.com/soccer/england/league-two-2016-2017/crawley-town-leyton-orient/S4osqqld/;Exeter - Yeovil;https://www.betexplorer.com/soccer/england/league-two-2016-2017/exeter-yeovil/tpTT6nt3/;Morecambe - Mansfield;https://www.betexplorer.com/soccer/england/league-two-2016-2017/morecambe-mansfield/z7SX56e9/;Portsmouth - Newport Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/portsmouth-newport/4KDT50d2/;Wycombe - Notts Co;https://www.betexplorer.com/soccer/england/league-two-2016-2017/wycombe-notts-county/EcRy5QAF/
34. ROUND;Newport Co - Luton;https://www.betexplorer.com/soccer/england/league-two-2016-2017/newport-luton/bJUpEOlM/
