38. ROUND;Energie Cottbus - Stuttgart II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/energie-cottbus-stuttgart-ii/xxvgQHMH/;Erfurt - Unterhaching;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/erfurt-unterhaching/KApaquNu/;Grossaspach - Arminia Bielefeld;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/sonnenhof-grossaspach-arminia-bielefeld/O2sGucM4/;Holstein Kiel - Stutt. Kickers;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/holstein-kiel-stutt-kickers/YDl3raxn/;Mainz II - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/mainz-ii-chemnitzer/2gtKvHyB/;Preussen Munster - Dortmund II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/preussen-munster-dortmund-ii/rk9gOeiU/;Regensburg - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/regensburg-fortuna-koln/fTxCtw7b/;SG Dynamo Dresden - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dresden-hansa-rostock/4bAkPyxO/;VfL Osnabruck - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/vfl-osnabruck-hallescher/pIVOwyiH/;Wehen - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/wehen-duisburg/Gxv8sJih/
37. ROUND;Arminia Bielefeld - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/arminia-bielefeld-regensburg/bNd2z2pP/;Chemnitzer - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/chemnitzer-sonnenhof-grossaspach/fkWLR9tP/;Dortmund II - SG Dynamo Dresden;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dortmund-ii-dresden/4OuoSwh5/;Duisburg - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/duisburg-holstein-kiel/U5mYUu8n/;Fortuna Koln - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/fortuna-koln-wehen/0WrUVLht/;Hallescher - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hallescher-mainz-ii/rFSHSkRI/;Hansa Rostock - Energie Cottbus;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hansa-rostock-energie-cottbus/boukRc7B/;Stuttgart II - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stuttgart-ii-vfl-osnabruck/lhTDTVBC/;Stutt. Kickers - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stutt-kickers-erfurt/8dnxUaNh/;Unterhaching - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/unterhaching-preussen-munster/jLysTJxa/
36. ROUND;Erfurt - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/erfurt-duisburg/69XhYgcs/;Grossaspach - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/sonnenhof-grossaspach-hallescher/A1U9UBd6/;Energie Cottbus - Dortmund II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/energie-cottbus-dortmund-ii/fV7vFWdJ/;Holstein Kiel - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/holstein-kiel-fortuna-koln/KCycXDCm/;Mainz II - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/mainz-ii-vfl-osnabruck/YFJVGhS6/;Preussen Munster - Stutt. Kickers;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/preussen-munster-stutt-kickers/0SfQxzkQ/;Regensburg - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/regensburg-chemnitzer/hQZ4Vis0/;SG Dynamo Dresden - Unterhaching;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dresden-unterhaching/MydMwGZJ/;Wehen - Arminia Bielefeld;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/wehen-arminia-bielefeld/EZz1WXRg/;Stuttgart II - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stuttgart-ii-hansa-rostock/Gv9zGCsD/
35. ROUND;Dortmund II - Stuttgart II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dortmund-ii-stuttgart-ii/Qyyk4Fr1/;Duisburg - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/duisburg-preussen-munster/naHJJfrl/;VfL Osnabruck - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/vfl-osnabruck-hansa-rostock/fBug3Zc7/;Arminia Bielefeld - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/arminia-bielefeld-holstein-kiel/SEzmPGKQ/;Chemnitzer - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/chemnitzer-wehen/YiyqQd5K/;Fortuna Koln - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/fortuna-koln-erfurt/UNMEKzTs/;Hallescher - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hallescher-regensburg/z7IuRxjE/;Mainz II - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/mainz-ii-sonnenhof-grossaspach/Y1vc2gDD/;Stutt. Kickers - SG Dynamo Dresden;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stutt-kickers-dresden/QkGNIEcf/;Unterhaching - Energie Cottbus;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/unterhaching-energie-cottbus/KCFRHYC0/
34. ROUND;SG Dynamo Dresden - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dresden-duisburg/KWL4PPE9/;Stuttgart II - Unterhaching;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stuttgart-ii-unterhaching/0U53Ropc/;Energie Cottbus - Stutt. Kickers;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/energie-cottbus-stutt-kickers/vL47Q5a3/;Erfurt - Arminia Bielefeld;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/erfurt-arminia-bielefeld/jJrx7Hbr/;Hansa Rostock - Dortmund II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hansa-rostock-dortmund-ii/nRHL227d/;Holstein Kiel - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/holstein-kiel-chemnitzer/4Mnt6yEl/;Preussen Munster - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/preussen-munster-fortuna-koln/bNK8OqUF/;Regensburg - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/regensburg-mainz-ii/YNDH3rhj/;Wehen - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/wehen-hallescher/noxo5eTf/;Grossaspach - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/sonnenhof-grossaspach-vfl-osnabruck/jaOC4Oxp/
33. ROUND;Hallescher - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hallescher-holstein-kiel/nRuUCnV3/;Arminia Bielefeld - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/arminia-bielefeld-preussen-munster/tQYxBQaG/;Chemnitzer - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/chemnitzer-erfurt/b1qYB6pA/;Duisburg - Energie Cottbus;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/duisburg-energie-cottbus/ljxo94US/;Fortuna Koln - SG Dynamo Dresden;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/fortuna-koln-dresden/KGXtApFM/;Grossaspach - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/sonnenhof-grossaspach-regensburg/EDsME80i/;Mainz II - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/mainz-ii-wehen/h4tQDSFc/;Stutt. Kickers - Stuttgart II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stutt-kickers-stuttgart-ii/tQC7eo0T/;VfL Osnabruck - Dortmund II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/vfl-osnabruck-dortmund-ii/xdbwjPNj/;Unterhaching - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/unterhaching-hansa-rostock/b5aZj58p/
32. ROUND;Dortmund II - Unterhaching;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dortmund-ii-unterhaching/xEDv2VGo/;Stuttgart II - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stuttgart-ii-duisburg/Yu7m09ob/;Energie Cottbus - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/energie-cottbus-fortuna-koln/CW5iaT04/;Erfurt - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/erfurt-hallescher/SM83dRpN/;Hansa Rostock - Stutt. Kickers;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hansa-rostock-stutt-kickers/jHHr1kWi/;Holstein Kiel - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/holstein-kiel-mainz-ii/M1wVsSVT/;Preussen Munster - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/preussen-munster-chemnitzer/pbJbc7VG/;Regensburg - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/regensburg-vfl-osnabruck/4QrQr8GN/;SG Dynamo Dresden - Arminia Bielefeld;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dresden-arminia-bielefeld/67KfbmGA/;Wehen - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/wehen-sonnenhof-grossaspach/OAPdwnvo/
31. ROUND;Duisburg - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/duisburg-hansa-rostock/CWJnVlnO/;VfL Osnabruck - Unterhaching;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/vfl-osnabruck-unterhaching/jckckhXu/;Arminia Bielefeld - Energie Cottbus;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/arminia-bielefeld-energie-cottbus/QZqMql1H/;Chemnitzer - SG Dynamo Dresden;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/chemnitzer-dresden/WCpIpUoB/;Fortuna Koln - Stuttgart II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/fortuna-koln-stuttgart-ii/I9KrWUWH/;Grossaspach - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/sonnenhof-grossaspach-holstein-kiel/bNh5mW1h/;Hallescher - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hallescher-preussen-munster/KxsEoAW4/;Mainz II - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/mainz-ii-erfurt/xEi9njHb/;Regensburg - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/regensburg-wehen/Uml1lCnn/;Stutt. Kickers - Dortmund II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stutt-kickers-dortmund-ii/QZNjU81U/
30. ROUND;Stuttgart II - Arminia Bielefeld;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/stuttgart-ii-arminia-bielefeld/KG5wZWna/;Dortmund II - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dortmund-ii-duisburg/Cj2VzgIn/;Energie Cottbus - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/energie-cottbus-chemnitzer/b74sYj25/;Erfurt - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/erfurt-sonnenhof-grossaspach/4ndFUHeD/;Hansa Rostock - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hansa-rostock-fortuna-koln/Qg6ZZCXh/;Holstein Kiel - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/holstein-kiel-regensburg/h2kcg1YD/;Preussen Munster - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/preussen-munster-mainz-ii/QecBVct7/;SG Dynamo Dresden - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/dresden-hallescher/vJLvXAHB/;Unterhaching - Stutt. Kickers;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/unterhaching-stutt-kickers/URCQyZ2t/;Wehen - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/wehen-vfl-osnabruck/rX76WwR0/
29. ROUND;Arminia Bielefeld - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/arminia-bielefeld-hansa-rostock/4STTIKd1/;Chemnitzer - Stuttgart II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/chemnitzer-stuttgart-ii/d2UPJ0se/;Duisburg - Unterhaching;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/duisburg-unterhaching/pO6GtOl8/;Fortuna Koln - Dortmund II;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/fortuna-koln-dortmund-ii/rJSXHvC7/;Grossaspach - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/sonnenhof-grossaspach-preussen-munster/CYjeZusr/;Hallescher - Energie Cottbus;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/hallescher-energie-cottbus/pnk3XJBf/;Mainz II - SG Dynamo Dresden;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/mainz-ii-dresden/jPkaYadl/;Regensburg - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/regensburg-erfurt/Wv9SwMYQ/;VfL Osnabruck - Stutt. Kickers;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/vfl-osnabruck-stutt-kickers/bRAKur4E/;Wehen - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2014-2015/wehen-holstein-kiel/hlAOv2JK/
